Target language lemma,ID,User language gloss,English gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Target language example sentence,User language translation,English translation,Reference,Topic(s),Lesson,
влетать,5853,fly in,,V,B2,LM,1,влетала,Imperf.Fem.Sing.Past,"Я помню хорошие дни, когда, возвращаясь из клиники, я влетала домой с какой-нибудь новостью и мне было с кем ей делиться.","I remember the good days when, coming home from the clinic, I rushed in with some news and I had someone to share it with.",,_,описание,,,
влетать,5854,fly in,,V,B2,LM,2,влетает,Imperf.Sing.3,"Иванов наносит удар, и мяч влетает мимо падающего голкипера в ворота.","Ivanov strikes, and the ball flies past the falling goalkeeper into the goals.",,_,описание,,,
влетать,5855,fly in,,V,B2,LM,3,влетая,Imperf.Gerund,"― Пожар! ― заорала Кристина, влетая в кухню.","""Fire!"", Kristina yelled, rushing into the kitchen.",,_,описание,,,
влияние,5856,influence,,N.Neut.Inan,B2,LM,1,влияние,Acc.Sing,Круг общения человека оказывает значительное влияние на формирование его личности.,A person's social circle has a significant influence on the formation of his or her personality.,,_,"внутренний мир, политика",,,
влияние,5857,influence,,N.Neut.Inan,B2,LM,2,влияния,Gen.Sing,Акционеры не имели влияния на управление компанией.,The shareholders had no influence on the management of the company.,,_,"внутренний мир, политика",,,
влияние,5858,influence,,N.Neut.Inan,B2,LM,3,влиянием,Ins.Sing,Он пользуется большим влиянием среди рок-музыкантов.,He is very influential among rock musicians.,,_,"внутренний мир, политика",,,
влиять,5859,influence,,V,B2,LM,1,влияют,Imperf.Plur.3,"Установлено, что неблагоприятные отношения внутри семьи негативно влияют на эмоциональное развитие детей.",It has been established that unfavorable relations within the family negatively affect the emotional development of children.,,_,"внутренний мир, политика",,,
влиять,5860,influence,,V,B2,LM,2,влияет,Imperf.Sing.3,Как малоподвижный образ жизни влияет на её продолжительность?,How does a sedentary lifestyle affect one's lifespan?,,_,"внутренний мир, политика",,,
влиять,5861,influence,,V,B2,LM,3,влиять,Imperf.Inf,"Он часто хвастался тем, что может влиять на решения президента.",He often bragged that he could influence the President's decisions.,,_,"внутренний мир, политика",,,
влюбленный,5862,loving,,A,B2,"MiP, LM",1,влюблён,Masc.Sing,"По-моему, Игорь влюблён в Юлю.","In my opinion, Igor is in love with Julia.",,_,"описание, внутренний мир, люди",,,
влюбленный,5863,loving,,A,B2,"MiP, LM",2,влюблена,Fem.Sing,"Ты, кажется, снова влюблена. Кто он?",You seem to be in love again. Who is he?,,_,"описание, внутренний мир, люди",,,
влюбленный,5864,loving,,A,B2,"MiP, LM",3,влюблены,Plur,"Оба они были с детства влюблены в Настю и постоянно соперничали друг с другом, борясь за её внимание.","Both of them were in love with Nastya from childhood and constantly competed with each other, fighting for her attention.",,_,"описание, внутренний мир, люди",,,
влюбляться,5865,fall in love,,V,B2,LM,1,влюбляться,Imperf.Inf,После тяжёлого развода Вова решил больше никогда не влюбляться.,After a difficult divorce Vova decided never to fall in love again.,,_,"люди, внутренний мир",,,
влюбляться,5866,fall in love,,V,B2,LM,2,влюбляется,Imperf.Sing.3,Она каждый раз влюбляется абсолютно искренне и самозабвенно.,Every time she falls in love absolutely sincerely and selflessly.,,_,"люди, внутренний мир",,,
влюбляться,5867,fall in love,,V,B2,LM,3,влюблялись,Imperf.Plur.Past,На любой работе в Александра влюблялись все его коллеги женского пола.,"At every workplace, all the female co-workers fell in love with Alexander.",,_,"люди, внутренний мир",,,
вмешиваться,5868,interfere,,V,B2,LM,1,вмешиваться,Imperf.Inf,"Пожалуйста, ты можешь не вмешиваться в наш разговор?","Please, can you stay out of our conversation?",,_,"люди, политика, общение",,,
вмешиваться,5869,interfere,,V,B2,LM,2,вмешивается,Imperf.Sing.3,Мама постоянно вмешивается в мои дела.,My mother is constantly interfering in my affairs.,,_,"люди, политика, общение",,,
вмешиваться,5870,interfere,,V,B2,LM,3,вмешиваются,Imperf.Plur.3,Сёстры часто вмешиваются в личную жизнь своих братьев.,Sisters often interfere in the private lives of their brothers.,,_,"люди, политика, общение",,,
внезапный,5871,sudden,,A,B2,LM,1,внезапной,Ins.Fem.Sing,"Атака была настолько внезапной, что многие люди не успели понять, что происходит.",The attack was so sudden that many people did not have time to realize what was happening.,,_,"описание, время, мера",,,
